gene	nr_patients	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site
TMEM121	10.0	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
ZNF396	26.0	1.0	1.0	0.0	0.0	21.0	3.0	0.0	0.0	0.0
XPC	57.0	1.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
STN1	36.0	1.0	2.0	1.0	0.0	28.0	2.0	0.0	2.0	0.0
UGT1A7	42.0	1.0	2.0	0.0	0.0	36.0	3.0	0.0	0.0	0.0
DDR2	129.0	1.0	0.0	0.0	0.0	120.0	7.0	0.0	1.0	0.0
BCL9L	160.0	10.0	6.0	0.0	0.0	137.0	5.0	0.0	2.0	0.0
C18ORF32	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
SH2D2A	40.0	1.0	0.0	0.0	0.0	33.0	2.0	0.0	3.0	1.0
IGHV2-26	21.0	1.0	0.0	0.0	0.0	19.0	1.0	0.0	0.0	0.0
ZNF628	50.0	3.0	0.0	0.0	0.0	45.0	2.0	0.0	0.0	0.0
PIF1	40.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	3.0	0.0
DPYS	126.0	0.0	0.0	1.0	0.0	117.0	4.0	0.0	4.0	0.0
QRICH1	70.0	1.0	0.0	0.0	0.0	62.0	6.0	0.0	1.0	0.0
MFSD2B	37.0	2.0	0.0	0.0	0.0	33.0	1.0	0.0	1.0	0.0
FAM228A	12.0	0.0	0.0	2.0	0.0	5.0	4.0	1.0	0.0	0.0
CCSAP	20.0	2.0	0.0	2.0	0.0	16.0	0.0	0.0	0.0	0.0
TMEM43	37.0	0.0	0.0	0.0	0.0	35.0	1.0	0.0	1.0	0.0
SLC37A1	57.0	4.0	0.0	0.0	0.0	49.0	1.0	1.0	2.0	0.0
DNAJC6	111.0	5.0	1.0	0.0	0.0	91.0	13.0	0.0	1.0	0.0
CEBPB	4.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
ANO3	169.0	5.0	0.0	0.0	0.0	142.0	18.0	0.0	4.0	0.0
DEFB126	17.0	0.0	0.0	1.0	0.0	14.0	1.0	0.0	1.0	0.0
ALDOC	29.0	1.0	0.0	0.0	0.0	27.0	1.0	0.0	0.0	0.0
IGHV3-13	16.0	0.0	1.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
C15ORF56	7.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
CLIC2	28.0	1.0	0.0	0.0	0.0	23.0	2.0	0.0	2.0	0.0
MEA1	18.0	2.0	0.0	1.0	0.0	12.0	2.0	0.0	1.0	0.0
MDC1	173.0	10.0	3.0	1.0	0.0	149.0	9.0	0.0	1.0	0.0
RPL41	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0
FAM168B	21.0	2.0	1.0	1.0	0.0	15.0	0.0	1.0	1.0	0.0
TSHZ3	291.0	5.0	5.0	1.0	0.0	263.0	16.0	0.0	1.0	0.0
ITGA4	209.0	4.0	3.0	1.0	0.0	190.0	8.0	0.0	3.0	0.0
MBD5	203.0	4.0	2.0	1.0	0.0	178.0	15.0	0.0	2.0	1.0
IGLV8-61	20.0	1.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
RAE1	51.0	5.0	0.0	0.0	0.0	41.0	1.0	0.0	4.0	0.0
EXO1	88.0	4.0	1.0	1.0	0.0	73.0	6.0	0.0	3.0	0.0
XRN1	193.0	15.0	1.0	1.0	0.0	144.0	19.0	0.0	13.0	0.0
SIK2	79.0	8.0	1.0	2.0	0.0	59.0	7.0	0.0	2.0	0.0
SUSD4	67.0	5.0	0.0	0.0	0.0	58.0	4.0	0.0	0.0	0.0
KCNK4	25.0	3.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
PCYT2	33.0	0.0	0.0	0.0	0.0	30.0	1.0	0.0	2.0	0.0
TRAV1-1	27.0	0.0	0.0	0.0	0.0	26.0	1.0	0.0	0.0	0.0
SGIP1	165.0	6.0	0.0	2.0	0.0	148.0	5.0	0.0	4.0	0.0
CTSG	58.0	1.0	0.0	0.0	0.0	53.0	3.0	0.0	1.0	0.0
SIDT1	87.0	1.0	2.0	1.0	1.0	77.0	2.0	0.0	3.0	0.0
TRAJ33	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
C12ORF73	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SYNPR	30.0	1.0	0.0	0.0	0.0	24.0	4.0	0.0	1.0	0.0
RHOXF1	36.0	0.0	1.0	0.0	0.0	31.0	2.0	0.0	2.0	0.0
HGSNAT	58.0	4.0	0.0	0.0	0.0	49.0	4.0	0.0	1.0	0.0
CSTF1	36.0	0.0	0.0	0.0	0.0	32.0	2.0	0.0	2.0	0.0
H2BFM	11.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0
B4GALT4	41.0	1.0	0.0	0.0	0.0	35.0	4.0	0.0	1.0	0.0
KRTAP12-1	16.0	1.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	0.0
LAT2	30.0	0.0	0.0	2.0	0.0	26.0	1.0	0.0	1.0	0.0
COX5A	16.0	1.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
TREX2	35.0	1.0	0.0	0.0	0.0	32.0	1.0	0.0	1.0	0.0
LAMC2	119.0	2.0	0.0	1.0	0.0	104.0	9.0	0.0	3.0	0.0
DCTN1	112.0	3.0	0.0	0.0	0.0	97.0	11.0	0.0	1.0	0.0
CD53	35.0	1.0	1.0	0.0	0.0	30.0	1.0	0.0	1.0	1.0
EPPIN-WFDC6	7.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0
OR4N4	135.0	1.0	1.0	0.0	0.0	131.0	2.0	0.0	0.0	0.0
IGKV3-11	29.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0
SMIM3	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
FAM167B	17.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
NEK5	94.0	2.0	0.0	1.0	0.0	81.0	8.0	0.0	2.0	0.0
COL25A1	144.0	10.0	2.0	0.0	0.0	110.0	7.0	0.0	15.0	0.0
ITGAV	110.0	2.0	0.0	1.0	0.0	90.0	11.0	0.0	6.0	0.0
DNMT3B	111.0	2.0	1.0	0.0	0.0	93.0	10.0	0.0	5.0	0.0
LHX9	68.0	1.0	0.0	0.0	0.0	65.0	1.0	0.0	1.0	0.0
CLPX	53.0	1.0	0.0	1.0	0.0	46.0	4.0	0.0	1.0	0.0
COLEC11	51.0	1.0	1.0	0.0	0.0	45.0	3.0	0.0	1.0	0.0
GJA3	28.0	2.0	0.0	1.0	0.0	25.0	0.0	0.0	0.0	0.0
SH2D5	40.0	3.0	0.0	0.0	0.0	34.0	3.0	0.0	0.0	0.0
BBS7	67.0	1.0	0.0	0.0	0.0	60.0	5.0	0.0	0.0	1.0
ZNF639	51.0	2.0	1.0	0.0	0.0	36.0	9.0	1.0	1.0	1.0
PCED1B	73.0	0.0	0.0	0.0	0.0	68.0	5.0	0.0	0.0	0.0
MRPL27	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
BLID	14.0	0.0	1.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
GJA9	43.0	6.0	0.0	0.0	0.0	31.0	5.0	0.0	1.0	0.0
IFIH1	101.0	8.0	3.0	0.0	0.0	77.0	10.0	0.0	3.0	0.0
PELO	30.0	2.0	0.0	0.0	0.0	23.0	5.0	0.0	0.0	0.0
MRPL51	10.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0
ASPM	402.0	19.0	11.0	1.0	1.0	340.0	26.0	0.0	4.0	0.0
SPATA48	24.0	0.0	2.0	0.0	0.0	21.0	1.0	0.0	0.0	0.0
EPN1	59.0	3.0	0.0	1.0	0.0	53.0	2.0	0.0	0.0	0.0
C1ORF109	10.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	1.0	0.0
PDZD11	16.0	1.0	0.0	0.0	0.0	10.0	5.0	0.0	0.0	0.0
UGP2	40.0	7.0	0.0	0.0	0.0	29.0	1.0	0.0	3.0	0.0
PIWIL3	103.0	3.0	1.0	0.0	0.0	90.0	7.0	0.0	2.0	0.0
DMPK	43.0	1.0	0.0	2.0	0.0	35.0	4.0	0.0	1.0	0.0
ATP7B	146.0	0.0	1.0	1.0	0.0	136.0	4.0	0.0	4.0	0.0
NUDT7	35.0	3.0	2.0	0.0	0.0	26.0	3.0	0.0	1.0	0.0
RHOJ	33.0	1.0	1.0	0.0	0.0	28.0	2.0	0.0	1.0	0.0
ARRDC2	36.0	1.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
PAQR4	11.0	0.0	1.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0
MAPK1	50.0	0.0	0.0	1.0	0.0	47.0	1.0	0.0	1.0	0.0
HAPLN4	46.0	1.0	0.0	0.0	0.0	44.0	1.0	0.0	0.0	0.0
ICA1	55.0	4.0	0.0	0.0	0.0	43.0	6.0	0.0	2.0	0.0
C11ORF40	35.0	0.0	0.0	0.0	0.0	33.0	2.0	0.0	0.0	0.0
THAP6	28.0	5.0	0.0	0.0	0.0	21.0	1.0	1.0	0.0	0.0
OR6C1	59.0	1.0	0.0	0.0	0.0	53.0	3.0	1.0	0.0	1.0
PIK3R4	138.0	4.0	1.0	4.0	0.0	121.0	6.0	0.0	2.0	0.0
C12ORF45	23.0	2.0	1.0	1.0	0.0	16.0	1.0	0.0	0.0	2.0
IGHV3-49	19.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
OR3A1	48.0	3.0	0.0	0.0	0.0	43.0	1.0	1.0	0.0	0.0
FBXO34	68.0	2.0	3.0	1.0	0.0	59.0	3.0	0.0	0.0	0.0
MICOS10-NBL1	12.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0
CRYBA2	19.0	1.0	0.0	1.0	0.0	14.0	3.0	0.0	0.0	0.0
ZFAND4	86.0	0.0	0.0	2.0	0.0	72.0	6.0	1.0	5.0	0.0
XRCC2	32.0	5.0	0.0	0.0	0.0	23.0	3.0	0.0	1.0	0.0
PELI1	29.0	0.0	0.0	1.0	0.0	28.0	0.0	0.0	0.0	0.0
CA8	44.0	0.0	0.0	0.0	0.0	38.0	5.0	0.0	1.0	0.0
BSCL2	35.0	2.0	1.0	1.0	0.0	31.0	0.0	0.0	0.0	0.0
ZNF12	88.0	4.0	2.0	2.0	0.0	74.0	5.0	0.0	1.0	0.0
CASC10	10.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0
MRGPRX3	67.0	3.0	0.0	0.0	0.0	58.0	4.0	1.0	0.0	1.0
RNF113A	43.0	0.0	0.0	0.0	0.0	41.0	2.0	0.0	0.0	0.0
HEXD	41.0	1.0	1.0	0.0	0.0	36.0	2.0	0.0	1.0	0.0
CPA5	51.0	0.0	1.0	0.0	0.0	42.0	7.0	0.0	1.0	0.0
TMEM256-PLSCR3	16.0	0.0	0.0	0.0	0.0	15.0	1.0	0.0	0.0	0.0
MST1	20.0	3.0	1.0	0.0	0.0	14.0	1.0	0.0	1.0	0.0
XCL1	25.0	1.0	1.0	0.0	0.0	21.0	0.0	0.0	2.0	0.0
PAQR8	35.0	2.0	0.0	2.0	0.0	29.0	2.0	0.0	0.0	0.0
EIF4EBP2	14.0	2.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0
ERVV-1	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
PDSS2	31.0	1.0	0.0	0.0	0.0	25.0	4.0	0.0	1.0	0.0
KCNJ13	26.0	0.0	1.0	0.0	0.0	24.0	0.0	0.0	0.0	1.0
FITM2	16.0	1.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	0.0
DERL2	16.0	2.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	0.0
CD3G	21.0	5.0	0.0	0.0	0.0	11.0	4.0	0.0	1.0	0.0
IGHA2	49.0	0.0	0.0	0.0	0.0	46.0	3.0	0.0	0.0	0.0
C16ORF90	21.0	1.0	0.0	0.0	0.0	17.0	2.0	0.0	0.0	1.0
KIF24	85.0	5.0	1.0	1.0	0.0	73.0	5.0	0.0	0.0	0.0
RAB28	27.0	1.0	0.0	0.0	0.0	23.0	3.0	0.0	0.0	0.0
RNF149	28.0	0.0	0.0	1.0	0.0	25.0	1.0	0.0	1.0	0.0
NUDT4	17.0	2.0	0.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0
TRAPPC2	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
RARA	53.0	1.0	1.0	1.0	0.0	50.0	0.0	0.0	0.0	0.0
SNX20	45.0	0.0	0.0	0.0	0.0	40.0	4.0	1.0	0.0	0.0
VGLL4	31.0	2.0	0.0	0.0	0.0	23.0	2.0	0.0	3.0	1.0
FABP7	14.0	0.0	0.0	0.0	0.0	12.0	1.0	0.0	0.0	1.0
KRTAP3-3	14.0	0.0	0.0	0.0	0.0	12.0	2.0	0.0	0.0	0.0
EPB42	59.0	1.0	0.0	0.0	0.0	51.0	5.0	0.0	1.0	1.0
SHISA7	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
OR5J2	113.0	1.0	3.0	0.0	0.0	102.0	7.0	0.0	0.0	0.0
ZDHHC20	26.0	1.0	1.0	1.0	0.0	21.0	2.0	0.0	0.0	0.0
NMUR2	91.0	1.0	1.0	0.0	0.0	85.0	4.0	0.0	0.0	0.0
KRT1	93.0	1.0	0.0	0.0	0.0	85.0	4.0	0.0	3.0	0.0
AFF2	313.0	10.0	2.0	0.0	0.0	284.0	11.0	0.0	6.0	0.0
VIPAS39	50.0	3.0	1.0	1.0	0.0	39.0	4.0	0.0	2.0	0.0
RNF5	16.0	2.0	2.0	1.0	0.0	11.0	0.0	0.0	0.0	0.0
PLPBP	21.0	1.0	0.0	0.0	0.0	18.0	2.0	0.0	0.0	0.0
ITGAX	207.0	5.0	1.0	3.0	0.0	177.0	17.0	0.0	4.0	0.0
ZMYND15	59.0	3.0	0.0	0.0	0.0	48.0	4.0	0.0	4.0	0.0
SLC13A4	65.0	2.0	1.0	0.0	0.0	57.0	2.0	0.0	3.0	0.0
HADHB	54.0	0.0	0.0	0.0	0.0	48.0	4.0	0.0	2.0	0.0
DCTN3	11.0	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0
GAL3ST1	60.0	2.0	0.0	0.0	0.0	56.0	2.0	0.0	0.0	0.0
OGFRL1	37.0	1.0	1.0	0.0	0.0	32.0	2.0	0.0	1.0	0.0
SMU1	36.0	0.0	0.0	0.0	0.0	30.0	3.0	0.0	3.0	0.0
MED14	132.0	1.0	1.0	0.0	0.0	114.0	6.0	0.0	10.0	0.0
CPSF4	29.0	1.0	1.0	0.0	0.0	24.0	2.0	0.0	1.0	0.0
TMEM266	58.0	2.0	0.0	1.0	0.0	54.0	0.0	0.0	1.0	0.0
UTP6	47.0	0.0	2.0	1.0	0.0	40.0	2.0	0.0	2.0	0.0
TRIM56	70.0	2.0	1.0	0.0	0.0	64.0	3.0	0.0	0.0	0.0
ALDH3B2	52.0	1.0	0.0	0.0	0.0	47.0	1.0	0.0	2.0	1.0
GJB1	22.0	0.0	0.0	0.0	3.0	17.0	2.0	0.0	0.0	0.0
INTS4P2	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
FAM172A	41.0	2.0	0.0	1.0	0.0	33.0	4.0	0.0	1.0	0.0
FAM174A	24.0	0.0	0.0	0.0	0.0	19.0	3.0	0.0	1.0	1.0
MKKS	34.0	0.0	2.0	0.0	0.0	29.0	3.0	0.0	0.0	0.0
GLIS1	86.0	4.0	4.0	0.0	0.0	75.0	2.0	0.0	1.0	0.0
PHF19	36.0	0.0	0.0	0.0	0.0	34.0	1.0	0.0	1.0	0.0
HRH4	46.0	2.0	0.0	0.0	0.0	40.0	3.0	0.0	1.0	0.0
MICU2	36.0	0.0	0.0	0.0	0.0	27.0	3.0	0.0	6.0	0.0
ATP6V1H	62.0	1.0	2.0	0.0	0.0	45.0	12.0	0.0	2.0	0.0
SLC39A14	28.0	1.0	0.0	0.0	0.0	25.0	2.0	0.0	0.0	0.0
PIK3C3	101.0	1.0	3.0	0.0	0.0	87.0	5.0	0.0	5.0	0.0
CEP63	69.0	4.0	0.0	0.0	0.0	61.0	4.0	0.0	0.0	0.0
ZNF699	67.0	1.0	0.0	0.0	0.0	61.0	5.0	0.0	0.0	0.0
CYTH2	35.0	1.0	0.0	0.0	0.0	31.0	2.0	0.0	1.0	0.0
TRAV36DV7	10.0	0.0	0.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0
ETF1	38.0	1.0	0.0	0.0	0.0	31.0	5.0	1.0	0.0	0.0
UHRF2	66.0	2.0	0.0	0.0	0.0	55.0	6.0	0.0	3.0	0.0
ADAM33	79.0	2.0	0.0	0.0	0.0	71.0	3.0	0.0	3.0	0.0
NCALD	23.0	0.0	0.0	0.0	0.0	22.0	1.0	0.0	0.0	0.0
DHX37	115.0	1.0	0.0	2.0	0.0	98.0	7.0	0.0	7.0	0.0
UNC79	433.0	15.0	2.0	1.0	1.0	368.0	36.0	0.0	10.0	0.0
NUDT22	21.0	0.0	1.0	0.0	0.0	19.0	0.0	0.0	1.0	0.0
HPS5	76.0	0.0	1.0	0.0	0.0	65.0	7.0	0.0	3.0	0.0
NKX2-6	8.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
ATF7IP	165.0	12.0	9.0	1.0	0.0	111.0	26.0	0.0	6.0	0.0
AP1M2	36.0	0.0	0.0	1.0	0.0	30.0	5.0	0.0	0.0	0.0
TSEN2	37.0	0.0	0.0	1.0	0.0	34.0	1.0	0.0	0.0	1.0
DOCK8-AS1	19.0	0.0	2.0	0.0	0.0	14.0	2.0	0.0	0.0	1.0
ZNF610	73.0	0.0	0.0	0.0	0.0	69.0	1.0	0.0	3.0	0.0
SLC17A2	62.0	1.0	0.0	1.0	0.0	56.0	4.0	0.0	0.0	0.0
STAG1	169.0	5.0	1.0	0.0	0.0	142.0	13.0	0.0	8.0	0.0
PRG2	34.0	0.0	0.0	0.0	0.0	32.0	2.0	0.0	0.0	0.0
GLI1	152.0	9.0	1.0	1.0	0.0	133.0	7.0	0.0	1.0	0.0
PDF	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ADAT3	13.0	0.0	0.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0
MICU1	30.0	1.0	0.0	0.0	0.0	26.0	1.0	0.0	2.0	0.0
ELK3	29.0	2.0	2.0	0.0	0.0	24.0	1.0	0.0	0.0	0.0
PFN4	10.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0
STK25	32.0	0.0	1.0	0.0	0.0	28.0	1.0	1.0	1.0	0.0
ZNHIT2	28.0	1.0	0.0	0.0	0.0	23.0	4.0	0.0	0.0	0.0
MAPKAP1	56.0	1.0	2.0	0.0	0.0	48.0	5.0	0.0	0.0	0.0
ZNF585A	93.0	2.0	0.0	0.0	0.0	82.0	9.0	0.0	0.0	0.0
FZD7	63.0	1.0	0.0	0.0	1.0	58.0	3.0	0.0	0.0	0.0
TPGS2	21.0	1.0	0.0	0.0	0.0	16.0	3.0	1.0	0.0	0.0
CYP4A22	89.0	1.0	1.0	1.0	0.0	76.0	6.0	0.0	4.0	0.0
SMARCA4	312.0	8.0	3.0	7.0	1.0	257.0	25.0	0.0	11.0	0.0
SLC3A1	74.0	0.0	2.0	1.0	0.0	63.0	5.0	0.0	3.0	0.0
SLC35F4	81.0	2.0	0.0	0.0	1.0	73.0	4.0	0.0	1.0	0.0
GHRL	14.0	0.0	0.0	0.0	0.0	12.0	1.0	0.0	1.0	0.0
SYTL2	102.0	5.0	1.0	0.0	0.0	85.0	10.0	0.0	1.0	0.0
CX3CR1	58.0	1.0	0.0	0.0	0.0	52.0	4.0	0.0	0.0	1.0
ACVR2A	132.0	55.0	3.0	3.0	1.0	53.0	12.0	0.0	4.0	1.0
NDUFS6	15.0	3.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0
C5ORF46	10.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0
TAS2R39	45.0	3.0	1.0	0.0	0.0	40.0	1.0	0.0	0.0	0.0
OR8I2	114.0	3.0	0.0	0.0	0.0	105.0	6.0	0.0	0.0	0.0
PKP1	75.0	2.0	1.0	0.0	0.0	64.0	5.0	0.0	3.0	0.0
C19ORF38	9.0	1.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0
ERVV-2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
GAGE2C	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
CWF19L2	112.0	17.0	3.0	0.0	0.0	84.0	7.0	0.0	1.0	0.0
HMMR	57.0	3.0	2.0	0.0	0.0	45.0	2.0	0.0	5.0	0.0
INAVA	62.0	3.0	0.0	1.0	0.0	56.0	1.0	0.0	1.0	0.0
ITGB7	50.0	0.0	0.0	2.0	0.0	45.0	2.0	0.0	1.0	0.0
ADAMTS17	129.0	3.0	0.0	0.0	0.0	118.0	6.0	0.0	2.0	0.0
MMP21	45.0	1.0	0.0	0.0	0.0	41.0	3.0	0.0	0.0	0.0
ATPAF2	20.0	0.0	0.0	2.0	0.0	17.0	0.0	1.0	0.0	0.0
TBC1D13	28.0	1.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0
MPG	29.0	1.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
SLN	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
PPA2	24.0	1.0	2.0	0.0	0.0	20.0	0.0	0.0	1.0	0.0
ASB7	28.0	0.0	0.0	0.0	0.0	22.0	5.0	0.0	1.0	0.0
JAG2	107.0	6.0	0.0	0.0	0.0	92.0	7.0	0.0	2.0	0.0
TBCE	53.0	1.0	1.0	0.0	0.0	49.0	1.0	0.0	1.0	0.0
IYD	32.0	1.0	1.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0
HIST1H1B	64.0	3.0	0.0	8.0	0.0	51.0	2.0	0.0	0.0	0.0
ATP23	20.0	1.0	0.0	0.0	0.0	16.0	2.0	0.0	1.0	0.0
CHST5	63.0	0.0	0.0	1.0	0.0	61.0	1.0	0.0	0.0	0.0
SCG3	56.0	0.0	2.0	0.0	0.0	51.0	3.0	0.0	0.0	0.0
TEAD1	39.0	4.0	0.0	0.0	0.0	31.0	3.0	0.0	1.0	0.0
CCNT1	71.0	1.0	1.0	0.0	0.0	55.0	6.0	5.0	2.0	1.0
MERTK	133.0	3.0	1.0	0.0	0.0	114.0	11.0	0.0	4.0	0.0
SSX4B	10.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	1.0	0.0
NEMP1	26.0	3.0	0.0	0.0	0.0	17.0	5.0	0.0	1.0	0.0
PPP1R3A	338.0	6.0	4.0	0.0	0.0	298.0	29.0	1.0	0.0	0.0
POM121L9P	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZCCHC4	34.0	1.0	0.0	1.0	0.0	27.0	5.0	0.0	0.0	0.0
KIR2DS4	47.0	4.0	0.0	0.0	0.0	39.0	4.0	0.0	0.0	0.0
ADCY3	108.0	3.0	1.0	1.0	0.0	94.0	7.0	1.0	1.0	0.0
EDIL3	111.0	2.0	0.0	0.0	0.0	97.0	9.0	0.0	3.0	0.0
TRAV7	17.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
MTFR1	29.0	2.0	0.0	1.0	0.0	23.0	3.0	0.0	0.0	0.0
RPRML	6.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0
NR4A3	52.0	2.0	1.0	0.0	0.0	43.0	6.0	0.0	0.0	0.0
LAMB4	264.0	9.0	1.0	3.0	0.0	228.0	10.0	0.0	13.0	0.0
FBXO28	36.0	4.0	0.0	0.0	0.0	30.0	2.0	0.0	0.0	0.0
ANAPC7	53.0	2.0	0.0	0.0	0.0	48.0	1.0	0.0	2.0	0.0
FAM3C	22.0	1.0	0.0	0.0	0.0	18.0	1.0	0.0	1.0	1.0
VAMP2	5.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0
DHRS3	22.0	0.0	0.0	0.0	0.0	21.0	1.0	0.0	0.0	0.0
AHSA2P	16.0	0.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
URB1-AS1	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ACER3	21.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	3.0	0.0
C2ORF81	19.0	1.0	0.0	0.0	0.0	15.0	3.0	0.0	0.0	0.0
TNFSF18	30.0	1.0	0.0	0.0	0.0	22.0	6.0	0.0	1.0	0.0
VIPR1	27.0	0.0	0.0	0.0	0.0	25.0	2.0	0.0	0.0	0.0
SORBS1	112.0	0.0	0.0	0.0	0.0	101.0	7.0	0.0	4.0	0.0
LALBA	15.0	0.0	0.0	0.0	0.0	12.0	1.0	0.0	2.0	0.0
SPATA8	47.0	1.0	1.0	0.0	0.0	41.0	2.0	0.0	1.0	1.0
ATP5MGL	8.0	1.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0
SERINC2	32.0	0.0	0.0	1.0	0.0	30.0	1.0	0.0	0.0	0.0
IGHG1	99.0	2.0	0.0	0.0	0.0	92.0	3.0	0.0	2.0	0.0
SLC25A18	34.0	0.0	0.0	0.0	0.0	31.0	3.0	0.0	0.0	0.0
C8ORF33	21.0	1.0	1.0	0.0	0.0	16.0	2.0	0.0	1.0	0.0
BUD31	17.0	2.0	0.0	0.0	0.0	13.0	2.0	0.0	0.0	0.0
PIP5K1B	71.0	1.0	1.0	0.0	0.0	65.0	4.0	0.0	0.0	0.0
ELMOD3	27.0	0.0	0.0	0.0	0.0	23.0	1.0	0.0	3.0	0.0
FAM47E	11.0	1.0	2.0	0.0	0.0	5.0	2.0	1.0	0.0	0.0
TTC30B	48.0	1.0	1.0	0.0	0.0	41.0	4.0	0.0	1.0	0.0
ADIPOR1	49.0	0.0	1.0	1.0	0.0	43.0	3.0	0.0	1.0	0.0
HFM1	210.0	9.0	3.0	0.0	0.0	168.0	17.0	0.0	12.0	1.0
CSAD	54.0	1.0	1.0	0.0	0.0	47.0	4.0	0.0	1.0	0.0
LONRF1	53.0	1.0	2.0	0.0	0.0	41.0	6.0	0.0	3.0	0.0
ACMSD	44.0	1.0	2.0	0.0	0.0	32.0	4.0	0.0	3.0	2.0
MTHFSD	26.0	3.0	1.0	0.0	0.0	20.0	2.0	0.0	0.0	0.0
VNN2	76.0	3.0	0.0	1.0	0.0	64.0	4.0	1.0	3.0	0.0
LPCAT4	40.0	1.0	1.0	0.0	0.0	30.0	7.0	1.0	0.0	0.0
CPNE5	61.0	1.0	0.0	0.0	0.0	54.0	3.0	0.0	3.0	0.0
MEOX1	38.0	1.0	0.0	0.0	0.0	34.0	3.0	0.0	0.0	0.0
SHLD3	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
TRAJ6	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
GBP4	82.0	1.0	1.0	0.0	0.0	75.0	1.0	1.0	3.0	0.0
